GEOID10_Tract,Tract Pop,geo_pr_white,geo_pr_black,geo_pr_aian,geo_pr_api,geo_pr_mult,geo_pr_hispanic,here,here_given_white,here_given_black,here_given_aian,here_given_api,here_given_mult,here_given_hispanic
55079021700,4758,0.81292899,0.018079103,0.007988441,0.034896874,0.013454217,0.112652375,0.001094424,0.001029735,0.000366013,0.001102235,0.001862496,0.001952044,0.002682387
55079021800,1685,0.825390755,0.027949111,0.005946619,0.022597153,0.007730605,0.110385757,0.00038758,0.000370261,0.000200384,0.000290575,0.000427108,0.00039721,0.000930828
55079030100,3285,0.895535135,0.033506417,0.002741434,0.036552454,0.00883351,0.02283105,0.000755608,0.000783189,0.000468337,0.000261156,0.001346903,0.000884862,0.000375334
55079035100,1630,0.948390762,0.009834253,0.001229282,0.023970991,0.005531767,0.011042945,0.000374929,0.000411551,6.82062E-05,5.81067E-05,0.000438287,0.000274953,9.00802E-05
55079035200,3534,0.884391703,0.039117325,0.000850377,0.043652667,0.007369931,0.024617997,0.000812882,0.000832069,0.000588208,8.71496E-05,0.001730461,0.000794212,0.000435387
55079040100,1213,0.819206247,0.060284331,0.000825813,0.077626398,0.007432315,0.034624897,0.000279011,0.000264547,0.000311143,2.90489E-05,0.001056221,0.000274911,0.000210187
55079050101,4684,0.672324578,0.225105813,0.005130617,0.049595963,0.015605626,0.032237404,0.001077402,0.000838386,0.004486406,0.000696906,0.00260584,0.002228973,0.000755673
55079050102,4810,0.612431119,0.304758381,0.002081683,0.03538861,0.013947276,0.031392931,0.001106385,0.000784243,0.006237287,0.000290367,0.001909383,0.002045696,0.000755673
55079060101,3246,0.796253851,0.120840693,0.002774404,0.038533384,0.01263895,0.028958718,0.000746637,0.000688095,0.001669002,0.000261159,0.00140304,0.001251026,0.000470419
55079060102,2569,0.839118669,0.100006694,0.001171953,0.034767952,0.006250418,0.018684313,0.000590915,0.000573899,0.001093171,8.73096E-05,0.001001908,0.000489643,0.000240214
55079060200,4656,0.776029939,0.156065855,0.001504767,0.026010976,0.011823171,0.028565292,0.001070962,0.000961922,0.003091832,0.000203175,0.001358483,0.001678625,0.000665592
55079070100,2972,0.93871155,0.009097348,0.001010816,0.020216329,0.006064899,0.024899058,0.000683612,0.000742727,0.000115043,8.71182E-05,0.000673962,0.000549641,0.00037033
55079070200,3517,0.948188659,0.007690326,0.001993788,0.023070977,0.003417922,0.015638328,0.000808972,0.000887801,0.000115083,0.000203348,0.000910171,0.000366557,0.000275245
55079070300,3430,0.87136601,0.032380859,0.000875158,0.058052171,0.013419095,0.023906706,0.00078896,0.000795688,0.000472582,8.70499E-05,0.002233557,0.001403538,0.000410365
55079080100,2129,0.866971585,0.031970753,0.001410474,0.062060873,0.010343479,0.027242837,0.000489707,0.000491393,0.000289617,8.7082E-05,0.001482102,0.000671505,0.000290258
55079080200,2709,0.877814692,0.021410114,0.003322259,0.046880768,0.012919897,0.03765227,0.000623118,0.000633082,0.000246787,0.000260994,0.001424585,0.001067271,0.000510454
55079080300,2883,0.91108585,0.019111259,0.000694955,0.038222518,0.008339459,0.022545959,0.000663141,0.000699282,0.000234439,5.81017E-05,0.001236085,0.000733144,0.00032529
55079080400,2927,0.855742515,0.035898108,0.002393207,0.069061122,0.010256602,0.026648446,0.000673261,0.000666829,0.000447084,0.000203138,0.002267466,0.000915446,0.000390347
55079090100,3649,0.842818821,0.091360243,0.003017906,0.032648255,0.008505008,0.021649767,0.000839334,0.00081876,0.00141849,0.00031935,0.001336344,0.000946358,0.000395352
55079090200,1430,0.903496503,0.048251748,0.000699301,0.027272727,0.004895105,0.015384615,0.000328925,0.000343962,0.000293592,2.89993E-05,0.000437471,0.000213454,0.000110098
55079090300,2584,0.820601589,0.065663669,0.006216679,0.067606381,0.0128219,0.027089783,0.000594365,0.000564512,0.000721959,0.000465842,0.001959588,0.001010303,0.000350312
55079090600,3791,0.904721465,0.026663807,0.002375983,0.0277198,0.008183941,0.030335004,0.000871997,0.000913097,0.000430102,0.000261207,0.001178768,0.000946069,0.000575512
55079090700,2284,0.966725044,0.006567426,0.000437828,0.012259194,0.00525394,0.008756567,0.00052536,0.000587824,6.38243E-05,2.89993E-05,0.000314082,0.000365921,0.000100089
55079090800,1784,0.930493274,0.024103139,0.001121076,0.01793722,0.006726457,0.019618834,0.000410351,0.000441933,0.000182963,5.79986E-05,0.00035895,0.000365921,0.000175156
55079090900,2921,0.868465717,0.048305194,0.00274072,0.039055263,0.012675831,0.028757275,0.000671881,0.000675356,0.000600372,0.000232158,0.001279663,0.001129054,0.000420374
55079091000,3341,0.87782546,0.06409234,0.001497485,0.012878367,0.011081386,0.032624963,0.000768489,0.000780788,0.000911124,0.000145086,0.000482638,0.001128957,0.000545485
55079091100,3112,0.955655527,0.01188946,0.000642674,0.011568123,0.004177378,0.016066838,0.000715815,0.000791752,0.000157433,5.79986E-05,0.000403819,0.000396415,0.000250223
55079091200,3950,0.898401274,0.028383905,0.002787705,0.035479881,0.010137109,0.024810127,0.000908569,0.000944748,0.00047705,0.000319324,0.001572041,0.001221006,0.000490436
55079091300,2913,0.938536537,0.009958858,0.002060453,0.024038623,0.00618136,0.019224168,0.000670041,0.000727847,0.000123437,0.000174057,0.000785479,0.000549074,0.000280249
55079091400,1688,0.908175355,0.029620853,0.004739336,0.014810427,0.01007109,0.032582938,0.00038827,0.000408122,0.000212748,0.000231994,0.00028043,0.000518389,0.000275245
55079100100,2796,0.764591552,0.044744356,0.013244329,0.014318194,0.013602284,0.149499285,0.000643129,0.000569135,0.000532317,0.001073877,0.000449066,0.001159727,0.002091862
55079100200,2847,0.761722281,0.053805868,0.0165286,0.020396996,0.018638634,0.128907622,0.00065486,0.000577341,0.000651797,0.001364618,0.000651386,0.001618111,0.001836635
55079100300,2345,0.800379687,0.045224012,0.012799249,0.018772231,0.021758723,0.101066098,0.000539391,0.000499675,0.000451239,0.000870392,0.000493791,0.001555904,0.001186056
55079100400,2229,0.861372813,0.037236429,0.013010319,0.01615074,0.011664424,0.060565276,0.000512709,0.000511151,0.000353161,0.00084098,0.000403819,0.00079283,0.000675601
55079100500,2805,0.860249554,0.031729055,0.009982175,0.014616756,0.011764706,0.071657754,0.000645199,0.0006424,0.000378691,0.00081198,0.000459905,0.001006284,0.001005895
55079100600,1684,0.912707838,0.017220903,0.007125891,0.010095012,0.010688836,0.04216152,0.00038735,0.000409187,0.000123394,0.000347992,0.000190692,0.000548882,0.000355316
55079100700,2243,0.930004458,0.008024967,0.004012483,0.013820776,0.005349978,0.038787338,0.000515929,0.000555345,7.65892E-05,0.000260994,0.000347733,0.000365921,0.000435387
55079100800,2394,0.937715814,0.007946744,0.002509498,0.017148237,0.007528494,0.027151211,0.000550662,0.000597646,8.09484E-05,0.00017422,0.000460498,0.00054959,0.00032529
55079100900,3004,0.833479137,0.033978766,0.005996253,0.056964401,0.010660005,0.058921438,0.000690973,0.000666566,0.000434313,0.000522357,0.001919499,0.000976481,0.000885788
55079101000,4080,0.840196078,0.052696078,0.005637255,0.041176471,0.008823529,0.051470588,0.000938472,0.000912618,0.000914815,0.000666984,0.00188449,0.001097764,0.001050935
55079101100,1507,0.904407371,0.019920867,0.004648202,0.028553243,0.002656116,0.0398142,0.000346636,0.000362849,0.000127737,0.000203135,0.000482673,0.000122058,0.000300267
55079101200,2723,0.942320511,0.007350394,0.005880315,0.010658071,0.005880315,0.027910393,0.000626338,0.000683116,8.51635E-05,0.00046434,0.000325545,0.000488264,0.000380339
55079101300,2572,0.910945731,0.017892188,0.005834409,0.015558424,0.00622337,0.043545879,0.000591605,0.000623752,0.000195808,0.000435166,0.000448871,0.000488094,0.000560499
55079101400,2959,0.901655965,0.018249409,0.00675904,0.013856032,0.009462656,0.050016898,0.000680622,0.000710287,0.000229768,0.000579986,0.000459905,0.000853817,0.000740659
55079101500,3368,0.855885086,0.027369283,0.011007212,0.005057368,0.014279626,0.086401425,0.000774699,0.000767425,0.000392221,0.001075071,0.000191065,0.001466546,0.001456296
55079101600,3623,0.832166259,0.02926663,0.00938741,0.008006908,0.008006908,0.113165885,0.000833354,0.000802651,0.000451166,0.000986283,0.0003254,0.000884586,0.002051826
55079101700,2640,0.879144096,0.026525899,0.009473536,0.010231418,0.009473536,0.065151515,0.000607246,0.000617892,0.000297968,0.000725276,0.000302987,0.000762645,0.000860766
55079101800,2184,0.896465968,0.018790953,0.003208212,0.026124008,0.008249687,0.047161172,0.000502358,0.000521236,0.000174621,0.00020319,0.000639996,0.00054941,0.000515459
55079110100,3329,0.646740763,0.10063082,0.006608591,0.030639832,0.012916792,0.202463202,0.000765728,0.000573182,0.00142541,0.000637985,0.001144154,0.001311219,0.003373002
55079120101,3180,0.914779874,0.013836478,0.002830189,0.032389937,0.001572327,0.034591195,0.000731456,0.000774448,0.000187218,0.000260994,0.001155372,0.000152467,0.00055049
55079120102,3253,0.930454638,0.011395836,0.001231982,0.021251695,0.003387951,0.032277897,0.000748247,0.000805801,0.000157734,0.000116219,0.000775465,0.000336069,0.000525468
55079120201,3036,0.917952017,0.011865807,0.004614481,0.025379643,0.005273692,0.034914361,0.000698333,0.000741942,0.000153283,0.000406268,0.000864314,0.000488229,0.000530472
55079120202,2634,0.869336224,0.016345194,0.006842174,0.017485556,0.011023503,0.07896735,0.000605866,0.00060961,0.00018319,0.000522634,0.00051663,0.000885405,0.001040926
55079120203,2922,0.856578216,0.025676805,0.006504791,0.031839238,0.008901292,0.070499658,0.000672111,0.00066634,0.000319239,0.00055119,0.001043584,0.000793122,0.001030918
55079120300,1543,0.841218406,0.012961763,0.008425146,0.024627349,0.014257939,0.098509397,0.000354917,0.00034556,8.50991E-05,0.000376991,0.000426254,0.000670856,0.000760677
55079120400,5998,0.811086378,0.039353698,0.009338166,0.035851886,0.009504918,0.094864955,0.001379645,0.001295155,0.001004354,0.00162426,0.002412142,0.001738447,0.002847534
55079120501,3126,0.837461584,0.02016052,0.006400165,0.053441377,0.008000206,0.074536148,0.000719035,0.000696951,0.000268155,0.000580187,0.00187392,0.0007626,0.001166038
55079120502,4533,0.852396241,0.015887271,0.004413131,0.054060854,0.007722979,0.065519523,0.00104267,0.001028669,0.000306429,0.000580123,0.002748863,0.001067523,0.001486323
55079130100,3845,0.925357607,0.009102731,0.004681404,0.020546164,0.004681404,0.035630689,0.000884418,0.000947227,0.000148923,0.000521987,0.000886159,0.000548882,0.00068561
55079130200,2244,0.952308497,0.003566698,0.003120861,0.007579234,0.00490421,0.028520499,0.000516159,0.000568917,3.40553E-05,0.000203088,0.00019078,0.000335582,0.000320285
55079140100,2475,0.92969697,0.002020202,0.001212121,0.048888889,0.003232323,0.014949495,0.000569293,0.000612583,2.12748E-05,8.69979E-05,0.001357281,0.000243948,0.000185165
55079140201,4061,0.919466814,0.009113387,0.004187232,0.023645544,0.006650309,0.036936715,0.000934101,0.000994071,0.000157474,0.000493114,0.001077127,0.000823534,0.000750668
55079140202,4407,0.916713046,0.010440406,0.002042688,0.028143703,0.003177515,0.039482641,0.001013687,0.001075536,0.000195774,0.000261055,0.001391262,0.000427009,0.000870775
55079150100,6826,0.842885639,0.017297479,0.004397664,0.080330666,0.008208973,0.046879578,0.0015701,0.001531734,0.000502394,0.000870514,0.006150808,0.001708684,0.001601425
55079150301,4730,0.931274993,0.006979803,0.00274962,0.020093374,0.003595656,0.035306554,0.001087983,0.001172701,0.000140475,0.000377156,0.001066101,0.000518616,0.000835744
55079150303,3852,0.949361644,0.006493582,0.003116919,0.015584596,0.003636406,0.021806854,0.000886028,0.000973568,0.00010643,0.000348176,0.000673389,0.000427135,0.000420374
55079150304,3270,0.893860045,0.017436695,0.003364976,0.047109667,0.007341766,0.03088685,0.000752157,0.000778154,0.000242609,0.000319093,0.001727994,0.000732074,0.00050545
55079160100,5297,0.873853704,0.018323348,0.006233716,0.03041298,0.006422617,0.064753634,0.001218403,0.001232302,0.000412981,0.000957557,0.001807064,0.001037406,0.001716528
55079160202,5583,0.871023998,0.014690244,0.005911928,0.039950299,0.008061719,0.060361813,0.001284188,0.001294631,0.000348973,0.000957159,0.002501913,0.001372467,0.001686501
55079160203,4592,0.842052125,0.032688359,0.004358448,0.04554578,0.009806508,0.06554878,0.001056241,0.001029412,0.00063869,0.000580392,0.002346035,0.001373166,0.001506341
55079160204,4055,0.795980304,0.040218472,0.002467391,0.085618464,0.012090215,0.063625154,0.000932721,0.000859293,0.000693923,0.000290146,0.00389442,0.001494967,0.001291149
55079160300,6792,0.883067817,0.019885597,0.007512337,0.031669655,0.005155525,0.052709069,0.001562279,0.001596762,0.000574687,0.001479654,0.002412823,0.001067769,0.001791595
55079170100,2128,0.919642857,0.009868421,0.003759398,0.006109023,0.010338346,0.050281955,0.000489477,0.000521002,8.93541E-05,0.000231994,0.000145824,0.000670856,0.000535477
55079170200,3072,0.866757675,0.026413609,0.004239221,0.020217824,0.008478442,0.073893229,0.000706614,0.000708871,0.000345258,0.000377655,0.000696691,0.000794226,0.001136011
55079170300,2082,0.923631124,0.013448607,0.010566763,0.005763689,0.007204611,0.039385207,0.000478897,0.00051195,0.000119139,0.000637985,0.000134606,0.000457402,0.000410365
55079170400,2620,0.922477047,0.009171271,0.005349908,0.012228362,0.008406999,0.042366412,0.000602646,0.000643436,0.000102241,0.000406476,0.00035938,0.000671659,0.000555494
55079170500,1986,0.909348838,0.012594859,0.006549327,0.006549327,0.005541738,0.059415911,0.000456815,0.000480793,0.000106431,0.000377193,0.000145902,0.000335608,0.000590526
55079170600,2597,0.85406238,0.020793223,0.01193685,0.01193685,0.01270697,0.088563727,0.000597356,0.000590486,0.000229768,0.000898978,0.000347733,0.001006284,0.001151024
55079170700,2050,0.90195122,0.014146341,0.004390244,0.010731707,0.006829268,0.06195122,0.000471536,0.000492249,0.000123394,0.000260994,0.000246778,0.000426908,0.000635566
55079180100,2420,0.897093811,0.009921775,0.004134073,0.00909496,0.007441331,0.07231405,0.000556643,0.000577965,0.000102164,0.000290122,0.000246888,0.000549127,0.000875779
55079180200,3544,0.851862302,0.025395034,0.012133183,0.013261851,0.009311512,0.088036117,0.000815182,0.000803732,0.000382946,0.00124697,0.000527208,0.001006284,0.00156139
55079180300,2493,0.821062223,0.042939227,0.012440337,0.015249445,0.012440337,0.095868432,0.000573434,0.000544937,0.000455482,0.000899377,0.000426443,0.000945717,0.001196064
55079180400,2232,0.931003584,0.008512545,0.004928315,0.01344086,0.006272401,0.035842294,0.000513399,0.000553215,8.08442E-05,0.000318992,0.000336516,0.000426908,0.000400356
55079180500,3659,0.901339164,0.017217819,0.003826182,0.019950806,0.006559169,0.05110686,0.000841634,0.000878009,0.000268062,0.00040599,0.000818856,0.000731843,0.000935833
55079185100,3638,0.874325425,0.024485514,0.008528662,0.023935278,0.006877953,0.061847169,0.000836804,0.000846806,0.000379024,0.000899769,0.000976755,0.000763007,0.001126002
55079185200,4231,0.851335382,0.02552588,0.005908769,0.018435358,0.012053888,0.086740723,0.000973204,0.000958941,0.000459535,0.000724983,0.000874942,0.001555166,0.001836635
55079185300,2793,0.900411197,0.035830131,0.001791507,0.030455612,0.005732821,0.025778733,0.000642439,0.000669515,0.000425809,0.000145103,0.000954163,0.000488254,0.000360321
55079185400,1045,0.023947015,0.925312655,0.000957881,0.012452448,0.009578806,0.027751196,0.000240368,6.66217E-06,0.004114337,2.90279E-05,0.000145967,0.000305235,0.000145129
55079185500,1085,0.025830866,0.926221067,0.004612655,0.004612655,0.013837964,0.024884793,0.000249569,7.46134E-06,0.004276017,0.000145134,5.61391E-05,0.000457835,0.00013512
55079185600,1264,0.171166908,0.752024978,0.007924394,0.011094151,0.022188303,0.035601266,0.000290742,5.7599E-05,0.004044589,0.00029047,0.000157299,0.00085522,0.0002252
55079185700,1334,0.033733133,0.905547226,0.002998501,0.002998501,0.02173913,0.032983508,0.000306843,1.19801E-05,0.005139986,0.000115997,4.48688E-05,0.00088431,0.000220196
55079185800,1082,0.032411118,0.833428754,0.000926032,0.059266045,0.015742543,0.058225508,0.000248879,9.33619E-06,0.003836991,2.90563E-05,0.000719313,0.000519408,0.000315281
55079185900,773,0.053110542,0.858836324,0,0.056996679,0.006476895,0.02457956,0.000177804,1.09297E-05,0.002824782,0,0.000494212,0.00015267,9.50846E-05
55079186000,1100,0.137272727,0.830909091,0.004545455,0.003636364,0.004545455,0.019090909,0.000253019,4.01999E-05,0.003889029,0.000144997,4.48688E-05,0.000152467,0.000105094
55079186100,1403,0.063579015,0.711513467,0.002857484,0.155732867,0.013573048,0.05274412,0.000322715,2.37476E-05,0.004247524,0.00011626,0.002450882,0.000580687,0.00037033
55079186200,1003,0.079760718,0.818544367,0.001994018,0.055832502,0.012961117,0.030907278,0.000230708,2.1298E-05,0.003493318,5.79986E-05,0.000628163,0.000396415,0.000155138
55079186300,3175,0.460299317,0.449264744,0.008197111,0.023014966,0.011349846,0.047874016,0.000730306,0.000389074,0.006069335,0.000754731,0.000819669,0.001098855,0.000760677
55079186400,1631,0.77365229,0.103685358,0.005521705,0.049695349,0.003067614,0.064377682,0.000375159,0.000335929,0.000719559,0.000261165,0.000909189,0.000152567,0.000525468
55079186500,1290,0.368449487,0.074780446,0.010905482,0.011684445,0.014800297,0.519379845,0.000296723,0.000126537,0.000410462,0.000407964,0.000169076,0.000582193,0.003352984
55079186600,1375,0.348363636,0.092363636,0.013818182,0.017454545,0.013818182,0.514181818,0.000316274,0.000127522,0.000540379,0.000550987,0.000269213,0.000579376,0.003538149
55079186800,1312,0.384977827,0.268109558,0.009166139,0.029789951,0.013749208,0.294207317,0.000301783,0.000134468,0.001496722,0.000348745,0.000438418,0.00055007,0.001931719
55079186900,2166,0.846201085,0.045728115,0.002309501,0.067437423,0.009238003,0.029085873,0.000498218,0.000487956,0.000421441,0.000145065,0.00163849,0.000610159,0.000315281
55079187000,3183,0.835116212,0.082472841,0.001573909,0.036514693,0.012591273,0.031731071,0.000732146,0.000707672,0.001116973,0.000145279,0.001303733,0.001222118,0.00050545
55079187200,4530,0.636423841,0.274172185,0.001545254,0.038410596,0.006181015,0.043267108,0.00104198,0.000767526,0.005284655,0.000202995,0.001951793,0.000853817,0.000980873
55079187300,4593,0.884515822,0.012206231,0.002397653,0.057979598,0.0082828,0.034617897,0.001056471,0.001081559,0.000238547,0.000319352,0.002987144,0.00116006,0.000795708
55079187400,2281,0.872380892,0.050439318,0.000438603,0.036404029,0.008772055,0.031565103,0.00052467,0.000529761,0.000489541,2.90124E-05,0.000931449,0.000610145,0.000360321
55079980000,0,,,,,,,0,0,0,0,0,0,0
55079990000,0,,,,,,,0,0,0,0,0,0,0
55081950100,3443,0.940429585,0.005521682,0.033420705,0.003777993,0.007265371,0.009584665,0.00079195,0.000862009,8.08916E-05,0.003336877,0.000145909,0.000762784,0.000165147
55081950200,3736,0.96812541,0.007234815,0.003751385,0.005091166,0.004555254,0.01124197,0.000859346,0.000962912,0.000115008,0.00040643,0.000213358,0.000518951,0.000210187
55081950300,4585,0.916684842,0.013740458,0.003925845,0.00610687,0.006761178,0.052780807,0.001054631,0.001118942,0.000268062,0.000521987,0.000314082,0.000945297,0.001211078
55081950400,3468,0.946930935,0.007501586,0.005193405,0.00346227,0.004904883,0.03200692,0.000797701,0.00087427,0.000110695,0.000522299,0.000134687,0.000518698,0.000555494
55081950500,4287,0.923709865,0.020998709,0.011899268,0.01376582,0.007932846,0.021693492,0.000986085,0.001054235,0.000383037,0.001479317,0.000661973,0.001037025,0.000465414
55081950600,3309,0.903596253,0.025385313,0.015412511,0.011181626,0.009368389,0.035055908,0.000761128,0.000796012,0.000357416,0.001478964,0.000415036,0.000945297,0.000580517
55081950700,3229,0.971198513,0.002167854,0.009910189,0.006813255,0.005574481,0.004335708,0.000742727,0.000834881,2.97847E-05,0.000927978,0.000246778,0.000548882,7.00624E-05
55081950800,3019,0.928121895,0.002318649,0.003312355,0.005299768,0.004306062,0.056641272,0.000694423,0.000745962,2.97847E-05,0.000289993,0.000179475,0.000396415,0.000855762
55081950900,3927,0.973007385,0.00280112,0.002037179,0.003310415,0.00381971,0.015024191,0.000903279,0.001017245,4.68045E-05,0.000231994,0.000145824,0.000457402,0.000295263
55083100300,2446,0.974652494,0.000408831,0.014309076,0.001635323,0.004905969,0.004088307,0.000562623,0.00063468,4.25496E-06,0.001014976,4.48688E-05,0.000365921,5.00445E-05
55083100500,1848,0.979969243,0,0.004331356,0.007579873,0.004872775,0.003246753,0.000425072,0.000482128,0,0.00023212,0.000157126,0.00027459,3.00267E-05
55083100600,2221,0.935524662,0,0.034281521,0.001353218,0.013532179,0.01530842,0.000510869,0.000553162,0,0.002207985,3.37133E-05,0.00091648,0.000170151
55083100700,2329,0.948475741,0,0.01846286,0.000858738,0.006440532,0.02576213,0.000535711,0.00058809,0,0.00124697,2.24344E-05,0.000457402,0.000300267
55083100800,1973,0.975142111,0.001015244,0.006599088,0.002538111,0.004568599,0.010136847,0.000453825,0.000512204,8.523E-06,0.000377571,5.61723E-05,0.000274863,0.000100089
55083100900,2224,0.955485612,0.008543165,0.011690647,0.005845324,0.005395683,0.013039568,0.000511559,0.000565727,8.08442E-05,0.000753982,0.000145824,0.000365921,0.000145129
55083101000,3055,0.973813421,0.000654664,0.005564648,0.00294599,0.004582651,0.012438625,0.000702704,0.000792018,8.50991E-06,0.000492988,0.000100955,0.000426908,0.000190169
55083101100,3575,0.972867133,0.001118881,0.007272727,0.002517483,0.005594406,0.010629371,0.000822313,0.000925929,1.70198E-05,0.000753982,0.000100955,0.000609869,0.000190169
55083101200,3171,0.969410281,0.001261432,0.008199306,0.002838221,0.007883948,0.010406812,0.000729386,0.000818375,1.70198E-05,0.000753982,0.000100955,0.000762336,0.000165147
55083101300,6386,0.980582524,0.001096148,0.006107109,0.003445036,0.004227999,0.004541184,0.001468892,0.001667099,2.97847E-05,0.001130973,0.000246778,0.000823323,0.000145129
55083990000,0,,,,,,,0,0,0,0,0,0,0
55085970101,1326,0.983408748,0,0.000754148,0,0.008295626,0.007541478,0.000305003,0.000347157,0,2.89993E-05,0,0.000335428,5.00445E-05
55085970102,3000,0.985666667,0.000333333,0.003,0.001,0.006333333,0.003666667,0.000690053,0.000787226,4.25496E-06,0.000260994,3.36516E-05,0.000579376,5.5049E-05
55085970400,2466,0.97242498,0.00081103,0.011759935,0.00324412,0.00729927,0.004460665,0.000567223,0.000638407,8.50991E-06,0.00084098,8.97376E-05,0.000548882,5.5049E-05
55085970500,1440,0.970138889,0.003472222,0,0.009722222,0.011111111,0.005555556,0.000331225,0.000371916,2.12748E-05,0,0.000157041,0.000487895,4.00356E-05
55085970601,1536,0.982421875,0,0.003255208,0.003255208,0.005859375,0.005208333,0.000353307,0.000401733,0,0.000144997,5.6086E-05,0.000274441,4.00356E-05
55085970602,2930,0.977133106,0.000341297,0.005119454,0.005802048,0.002389078,0.009215017,0.000673951,0.000762201,4.25496E-06,0.00043499,0.000190692,0.000213454,0.00013512
55085970800,1999,0.95897949,0.0010005,0.013506753,0.003001501,0.010005003,0.013506753,0.000459805,0.000510353,8.50991E-06,0.000782981,6.73032E-05,0.000609869,0.00013512
55085970900,1996,0.961422846,0.017034068,0.005511022,0.00250501,0.008016032,0.005511022,0.000459115,0.000510885,0.000144668,0.000318992,5.6086E-05,0.000487895,5.5049E-05
55085971001,1015,0.987192118,0,0.004926108,0,0.001970443,0.00591133,0.000233468,0.000266757,0,0.000144997,0,6.09869E-05,3.00267E-05
55085971002,1906,0.970094439,0.001049318,0.009443861,0.003672613,0.007345226,0.008394544,0.000438413,0.000492249,8.50991E-06,0.000521987,7.85204E-05,0.000426908,8.00713E-05
55085971100,1650,0.985448271,0.001819289,0,0.002425719,0.006064297,0.004242424,0.000379529,0.000432879,1.27726E-05,0,4.48961E-05,0.00030512,3.50312E-05
55085971300,1606,0.957036115,0.00124533,0.014321295,0.00747198,0.01120797,0.00871731,0.000369408,0.000409187,8.50991E-06,0.000666984,0.000134606,0.000548882,7.00624E-05
55085971400,2890,0.955005783,0.002769136,0.011076544,0.007615124,0.011422686,0.012110727,0.000664751,0.000734771,3.40516E-05,0.000928303,0.000246865,0.001006637,0.000175156
55085971500,3599,0.951097527,0.015837733,0.010280634,0.007224229,0.008891359,0.006668519,0.000827833,0.000911287,0.000242532,0.001072974,0.000291647,0.000975791,0.000120107
55087010100,2265,0.829019089,0.059657557,0.015024866,0.044632691,0.011047696,0.040618102,0.00052099,0.000499898,0.000574948,0.000986885,0.001133981,0.000763039,0.00046041
55087010200,3075,0.872711326,0.015962245,0.008469763,0.044303375,0.009772803,0.048780488,0.000707304,0.000714437,0.00020885,0.000755273,0.001528152,0.00091637,0.000750668
55087010300,1861,0.843632456,0.027941967,0.011284256,0.060720043,0.015045674,0.041375605,0.000428063,0.000417973,0.000221258,0.000608985,0.001267544,0.000853817,0.000385343
55087010500,3624,0.889832956,0.019332187,0.005247308,0.038664374,0.016018098,0.030905077,0.000833584,0.000858509,0.000298102,0.000551458,0.001571751,0.001770133,0.000560499
55087010601,2687,0.862638651,0.014147721,0.010424636,0.055473957,0.005212318,0.052102717,0.000618057,0.000617085,0.000161752,0.000812299,0.001672019,0.000427076,0.000700624
55087010602,2985,0.914572864,0.007370184,0.004020101,0.039865997,0.008040201,0.026130653,0.000686602,0.000726793,9.3609E-05,0.000347992,0.001334847,0.000731843,0.000390347
55087010700,3346,0.904064555,0.009264794,0.005080693,0.03945009,0.006276151,0.035863718,0.000769639,0.00080533,0.000131904,0.000492988,0.001480671,0.000640363,0.000600534
55087010800,1210,0.928099174,0.003305785,0.009090909,0.019008264,0.002479339,0.038016529,0.000278321,0.00029897,1.70198E-05,0.000318992,0.000257996,9.14804E-05,0.000230205
55087010900,1599,0.928705441,0.012507817,0.003126954,0.017510944,0.008755472,0.029393371,0.000367798,0.000395344,8.50991E-05,0.000144997,0.000314082,0.000426908,0.000235209
55087011000,4360,0.842809967,0.021816607,0.009645237,0.020438716,0.011252776,0.094036697,0.001002877,0.000978283,0.000404733,0.001219514,0.000999596,0.001496073,0.002051826
55087011101,3784,0.877642706,0.012420719,0.005813953,0.056818182,0.005285412,0.042019027,0.000870386,0.000884132,0.000199983,0.000637985,0.002411698,0.000609869,0.000795708
55087011102,5735,0.887807985,0.013266498,0.003665743,0.043465236,0.006633249,0.04516129,0.001319151,0.001355504,0.000323731,0.000609653,0.002796147,0.001160022,0.001296154
55087011200,2209,0.878640286,0.004529074,0.007246518,0.06521866,0.003170352,0.041195111,0.000508109,0.00051672,4.25697E-05,0.000464208,0.00161604,0.000213555,0.000455405
55087011300,2299,0.930794725,0.0113193,0.008707154,0.023509315,0.006965723,0.018703784,0.00052881,0.000569693,0.000110727,0.000580501,0.000606266,0.000488328,0.000215192
55087011400,4173,0.92162404,0.005512966,0.003355718,0.048178526,0.004793883,0.016534867,0.000959863,0.001023883,9.78878E-05,0.000406089,0.002255207,0.000610018,0.000345307
55087011501,2561,0.912876045,0.004298646,0.006643362,0.048848247,0.000781572,0.026552128,0.000589075,0.0006224,4.68421E-05,0.000493384,0.001403276,6.10359E-05,0.000340303
55087011502,3469,0.895848845,0.008658333,0.004040555,0.054836108,0.005195,0.031421159,0.000797931,0.000827346,0.000127801,0.000406474,0.002133808,0.000549536,0.000545485
55087011600,4869,0.954610803,0.005956048,0.005339906,0.01663586,0.003080715,0.014376669,0.001119956,0.001237412,0.000123394,0.000753982,0.000908593,0.000457402,0.000350312
55087011700,1938,0.941692466,0.006707946,0.009803922,0.017027864,0.005675955,0.019091847,0.000445774,0.00048586,5.53144E-05,0.000550987,0.000370168,0.000335428,0.000185165
55087011800,1367,0.96049744,0.004389173,0.007315289,0.005852231,0.002194587,0.01975128,0.000314434,0.000349553,2.55297E-05,0.000289993,8.97376E-05,9.14804E-05,0.00013512
